transaction_date,voucher_number,ref_number,narration,chart_of_acc_head,account_head_group,Debit,Credit,Voucher_Type,group_no,group_name,_clean_text
2022-08-03,PV220800001,FCD-0338,Amount Paid to Driver for L/C Maize Carring Purposes,Carriage Inward-Import,Carriage Inword-Import,43620.0,0.0000,Payment[Cash],8,group_8,carriage inward-import
2022-08-03,PV220800001,FCD-0338,Amount Paid to Driver for L/C Maize Carring Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,43620.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-03,PV220800001,FCD-0339,Amount Paid to Driver for L/C Maize Carring Purposes,Carriage Inward-Import,Carriage Inword-Import,75540.0,0.0000,Payment[Cash],8,group_8,carriage inward-import
2022-08-03,PV220800001,FCD-0339,Amount Paid to Driver for L/C Maize Carring Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,75540.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-04,PV220800001,FCD-0340,Amount Paid to officer & Staff for  Salary & Allowance July -2022 Purposes,Salary & Allowances Payable,Liabilities for Expenses,256839.0,0.0000,Payment[Cash],31,group_31,salary & allowances payable
2022-08-04,PV220800001,FCD-0340,Amount Paid to officer & Staff for  Salary & Allowance July -2022 Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,256839.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-04,PV220800001,FCD-0341,Amount Paid to layer farm Staff for  Salary & Allowance July -2022 Purposes,Salary & Allowances Payable,Liabilities for Expenses,241929.0,0.0000,Payment[Cash],31,group_31,salary & allowances payable
2022-08-04,PV220800001,FCD-0341,Amount Paid to layer farm Staff for  Salary & Allowance July -2022 Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,241929.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-04,PV220800001,FCD-0342,Amount Paid to PW & CW  Worker for  Salary & Wages  July -2022 Purposes,Salary & Allowances Payable,Liabilities for Expenses,851996.0,0.0000,Payment[Cash],31,group_31,salary & allowances payable
2022-08-04,PV220800001,FCD-0342,Amount Paid to PW & CW  Worker for  Salary & Wages  July -2022 Purposes,CW Salary & Allowances Payable,Liabilities for Expenses,1277761.0,0.0000,Payment[Cash],31,group_31,cw salary & allowances payable
2022-08-04,PV220800001,FCD-0342,Amount Paid to PW & CW  Worker for  Salary & Wages  July -2022 Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,2129757.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-04,PV220800001,FCD-0343,Amount Paid to Fac.Officer for  Out of Pocket July -2022 Purposes,Out of Pocket Payable,Liabilities for Expenses,206450.0,0.0000,Payment[Cash],33,group_33,out of pocket payable
2022-08-04,PV220800001,FCD-0343,Amount Paid to Fac.Officer for  Out of Pocket July -2022 Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,206450.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-04,PV220800001,FCD-0344,Amount Paid to Fac.Officer for  House Rent July -2022 Purposes,Staff House Rent Payable,Liabilities for Expenses,144800.0,0.0000,Payment[Cash],32,group_32,staff house rent payable
2022-08-04,PV220800001,FCD-0344,Amount Paid to Fac.Officer for  House Rent July -2022 Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,144800.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-04,PV220800001,FCD-0346,Dumni Layer Farm Trade Licence 2022-2023  Purposes,Registration & Renewal,Administrative Expenses,33960.0,0.0000,Payment[Cash],7,group_7,registration & renewal
2022-08-04,PV220800001,FCD-0346,Dumni Layer Farm Trade Licence 2022-2023  Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,33960.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-04,PV220800001,FCD-0345,Amount Paid to Md.Shahadat Hossain GM-PIC for Car Allowance July -2022 Purposes,Fac Car Allowance,Fac Salary & Allowance,48000.0,0.0000,Payment[Cash],59,group_59,fac car allowance
2022-08-04,PV220800001,FCD-0345,Amount Paid to Md.Shahadat Hossain GM-PIC for Car Allowance July -2022 Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,48000.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-04,PV220800001,FCD-0347,Mofiz Shed Rent July 2022  Purposes,Factory Lease Rent Payable,Liabilities for Expenses,30000.0,0.0000,Payment[Cash],63,group_63,factory lease rent payable
2022-08-04,PV220800001,FCD-0347,Mofiz Shed Rent July 2022  Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,30000.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-04,PV220800001,FCD-0348,Night Allowance Bill Purposes,Fac Snacks Expenses for Night Duty-Officer & Staff,Fac Canteen Expenses,750.0,0.0000,Payment[Cash],5,group_5,fac snacks expenses for night duty-officer & staff
2022-08-04,PV220800001,FCD-0348,Night Allowance Bill Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,750.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-04,PV220800001,FCD-0349,Night Allowance Bill Purposes,Fac Snacks Expenses for Night Duty-Workers,Factory Overhead (Direct),3000.0,0.0000,Payment[Cash],5,group_5,fac snacks expenses for night duty-workers
2022-08-04,PV220800001,FCD-0349,Night Allowance Bill Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,3000.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-04,PV220800001,FCD-0350,T/ Allowance Bill Purposes,Fac Conveyance Allowance,Factory Overhead (Indirect),1130.0,0.0000,Payment[Cash],42,group_42,fac conveyance allowance
2022-08-04,PV220800001,FCD-0350,T/ Allowance Bill Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,1130.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-04,PV220800001,FCD-0351,Amount Paid to Driver for L/C Maize Carring Purposes,Carriage Inward-Import,Carriage Inword-Import,71760.0,0.0000,Payment[Cash],8,group_8,carriage inward-import
2022-08-04,PV220800001,FCD-0351,Amount Paid to Driver for L/C Maize Carring Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,71760.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-04,PV220800001,FCD-0352,Amount Paid to Driver for L/C Maize Carring Purposes,Carriage Inward-Import,Carriage Inword-Import,34660.0,0.0000,Payment[Cash],8,group_8,carriage inward-import
2022-08-04,PV220800001,FCD-0352,Amount Paid to Driver for L/C Maize Carring Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,34660.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-04,PV220800001,FCD-0353,Amount Paid to Driver for L/C Maize Carring Purposes,Carriage Inward-Import,Carriage Inword-Import,20970.0,0.0000,Payment[Cash],8,group_8,carriage inward-import
2022-08-04,PV220800001,FCD-0353,Amount Paid to Driver for L/C Maize Carring Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,20970.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-04,PV220800001,FCD-0354,Amount Paid to Driver for L/C Maize Carring Purposes,Carriage Inward-Import,Carriage Inword-Import,64440.0,0.0000,Payment[Cash],8,group_8,carriage inward-import
2022-08-04,PV220800001,FCD-0354,Amount Paid to Driver for L/C Maize Carring Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,64440.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0300,Night Allowance Bill purposes,Fac Snacks Expenses for Night Duty-Officer & Staff,Fac Canteen Expenses,525.0,0.0000,Payment[Cash],5,group_5,fac snacks expenses for night duty-officer & staff
2022-08-01,PV220800001,FCD-0300,Night Allowance Bill purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,525.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0301,Night Allowance Bill purposes,Fac Snacks Expenses for Night Duty-Workers,Factory Overhead (Direct),2600.0,0.0000,Payment[Cash],5,group_5,fac snacks expenses for night duty-workers
2022-08-01,PV220800001,FCD-0301,Night Allowance Bill purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,2600.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0302,T/A Bill purposes,Fac Conveyance Allowance,Factory Overhead (Indirect),3670.0,0.0000,Payment[Cash],42,group_42,fac conveyance allowance
2022-08-01,PV220800001,FCD-0302,T/A Bill purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,3670.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0303,Official Entertainment Bill purposes,Fac Canteen Expenses,Fac Canteen Expenses,2700.0,0.0000,Payment[Cash],5,group_5,fac canteen expenses
2022-08-01,PV220800001,FCD-0303,Official Entertainment Bill purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,2700.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0304,"13-4291, Fuel Purposes",Fac Fuel Exp.No.13-4291[Mitsubishi],Fac Car Fuel Expenses,4200.0,0.0000,Payment[Cash],43,group_43,fac fuel exp.no. -
2022-08-01,PV220800001,FCD-0304,"13-4291, Fuel Purposes",Gazipur Plant Cash,Cash-in-Hand,0.0,4200.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0305,Octain  Purchase Purposes,Fac Fuel Exp.No.15-0966[Toyota ACE],Fac Car Fuel Expenses,3195.0,0.0000,Payment[Cash],43,group_43,fac fuel exp.no. -
2022-08-01,PV220800001,FCD-0305,Octain  Purchase Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,3195.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0306,Diesel  Purchase Purposes,Fac Fuel Exp.No.13-1510[Drum Truck],Fac Car Fuel Expenses,3382.0,0.0000,Payment[Cash],43,group_43,fac fuel exp.no. -
2022-08-01,PV220800001,FCD-0306,Diesel  Purchase Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,3382.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0307,Diesel  Purchase Purposes,Fac Fuel Exp. Isuzu NKR# 11-2007,Carriage Outword,5000.0,0.0000,Payment[Cash],10,group_10,fac fuel exp. isuzu nkr -
2022-08-01,PV220800001,FCD-0307,Diesel  Purchase Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,5000.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0308,Three Wheeler(01-04) Maint. Purposes,Repairs & Maint-3 Wheeler,Fac Repairs Maintenance,1350.0,0.0000,Payment[Cash],3,group_3,repairs & maint- wheeler
2022-08-01,PV220800001,FCD-0308,Three Wheeler(01-04) Maint. Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,1350.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0309,Local RM Carring Purposes,Carriage Inward-Local,Local Purchase,2540.0,0.0000,Payment[Cash],8,group_8,carriage inward-local
2022-08-01,PV220800001,FCD-0309,Local RM Carring Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,2540.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0310,Maize Unloading Charge Purposes,Fac Loading & Unloading Exp.,Factory Overhead (Direct),5530.0,0.0000,Payment[Cash],19,group_19,fac loading & unloading exp.
2022-08-01,PV220800001,FCD-0310,Maize Unloading Charge Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,5530.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0311,CDDGS  Unloading Charge Purposes,Fac Loading & Unloading Exp.,Factory Overhead (Direct),860.0,0.0000,Payment[Cash],19,group_19,fac loading & unloading exp.
2022-08-01,PV220800001,FCD-0311,CDDGS  Unloading Charge Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,860.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0312,SFF  Unloading Charge Purposes,Fac Loading & Unloading Exp.,Factory Overhead (Direct),960.0,0.0000,Payment[Cash],19,group_19,fac loading & unloading exp.
2022-08-01,PV220800001,FCD-0312,SFF  Unloading Charge Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,960.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0313,Atta  Unloading Charge Purposes,Fac Loading & Unloading Exp.,Factory Overhead (Direct),660.0,0.0000,Payment[Cash],19,group_19,fac loading & unloading exp.
2022-08-01,PV220800001,FCD-0313,Atta  Unloading Charge Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,660.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0314,Lime Stone  Unloading Charge Purposes,Fac Loading & Unloading Exp.,Factory Overhead (Direct),340.0,0.0000,Payment[Cash],19,group_19,fac loading & unloading exp.
2022-08-01,PV220800001,FCD-0314,Lime Stone  Unloading Charge Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,340.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0315,Medical Treatment  Purposes,Fac Medical & Acc. Exp-General,Fac Medical Expenses,1783.0,0.0000,Payment[Cash],24,group_24,fac medical & acc. exp-general
2022-08-01,PV220800001,FCD-0315,Medical Treatment  Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,1783.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0316,Mechanical Goods carring  Purposes,Carriage Inward-Local,Local Purchase,11550.0,0.0000,Payment[Cash],8,group_8,carriage inward-local
2022-08-01,PV220800001,FCD-0316,Mechanical Goods carring  Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,11550.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0317,Amount Paid to Driver for L/C Maize Carring Purposes,Carriage Inward-Import,Carriage Inword-Import,94760.0,0.0000,Payment[Cash],8,group_8,carriage inward-import
2022-08-01,PV220800001,FCD-0317,Amount Paid to Driver for L/C Maize Carring Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,94760.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-01,PV220800001,FCD-0318,Amount Paid to Driver for L/C Maize Carring Purposes,Carriage Inward-Import,Carriage Inword-Import,18390.0,0.0000,Payment[Cash],8,group_8,carriage inward-import
2022-08-01,PV220800001,FCD-0318,Amount Paid to Driver for L/C Maize Carring Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,18390.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-02,PV220800001,FCD-0319,Amount Paid to Shahidul Islam ABL for ABL Petty Cash  Purposes,Current Account with ABL,Inter Company Control Account,100000.0,0.0000,Payment[Cash],26,group_26,current account with abl
2022-08-02,PV220800001,FCD-0319,Amount Paid to Shahidul Islam ABL for ABL Petty Cash  Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,100000.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-02,PV220800001,FCD-0320,T/A Bill Purposes,Fac Conveyance Allowance,Factory Overhead (Indirect),850.0,0.0000,Payment[Cash],42,group_42,fac conveyance allowance
2022-08-02,PV220800001,FCD-0320,T/A Bill Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,850.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-02,PV220800001,FCD-0321,Octain Purchase  Purposes,Fac Fuel Exp.No.15-0966[Toyota ACE],Fac Car Fuel Expenses,5833.0,0.0000,Payment[Cash],43,group_43,fac fuel exp.no. -
2022-08-02,PV220800001,FCD-0321,Octain Purchase  Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,5833.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-02,PV220800001,FCD-0322,Octain Purchase  Purposes,Fac Car Maint.No.15-0966[Toyota ACE],Fac Car Maintenance,2450.0,0.0000,Payment[Cash],44,group_44,fac car maint.no. -
2022-08-02,PV220800001,FCD-0322,Octain Purchase  Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,2450.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-02,PV220800001,FCD-0323,"15-0966,Toll Purposes",Fac Toll Exp for Others Vehicle,Factory Overhead (Indirect),1200.0,0.0000,Payment[Cash],37,group_37,fac toll exp for others vehicle
2022-08-02,PV220800001,FCD-0323,"15-0966,Toll Purposes",Gazipur Plant Cash,Cash-in-Hand,0.0,1200.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-02,PV220800001,FCD-0324,Garlic Carring  Purposes,Carriage Inward-Local,Local Purchase,1900.0,0.0000,Payment[Cash],8,group_8,carriage inward-local
2022-08-02,PV220800001,FCD-0324,Garlic Carring  Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,1900.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-02,PV220800001,FCD-0328,Amount Paid to Habibur Rahman for Habi Land  Rent July-2022 Purposes,Factory Lease Rent Payable,Liabilities for Expenses,10000.0,0.0000,Payment[Cash],63,group_63,factory lease rent payable
2022-08-02,PV220800001,FCD-0328,Amount Paid to Habibur Rahman for Habi Land  Rent July-2022 Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,10000.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-02,PV220800001,FCD-0329,Amount Paid to Habibur Rahman for Staff House  Rent July-2022 Purposes,Fac Staff House Rent,Fac Salary & Allowance,17500.0,0.0000,Payment[Cash],32,group_32,fac staff house rent
2022-08-02,PV220800001,FCD-0329,Amount Paid to Habibur Rahman for Staff House  Rent July-2022 Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,17500.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-02,PV220800001,FCD-0330,Amount Paid to Md.Sobir Hossain sr.Supervisor store for Medical Bill Purposes,Health Policy Expense,Staff Welfare Expenses,12000.0,0.0000,Payment[Cash],15,group_15,health policy expense
2022-08-02,PV220800001,FCD-0330,Amount Paid to Md.Sobir Hossain sr.Supervisor store for Medical Bill Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,12000.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-02,PV220800001,FCD-0325,Amount Paid to Driver for L/C Maize Carring Purposes,Carriage Inward-Import,Carriage Inword-Import,36890.0,0.0000,Payment[Cash],8,group_8,carriage inward-import
2022-08-02,PV220800001,FCD-0325,Amount Paid to Driver for L/C Maize Carring Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,36890.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-02,PV220800001,FCD-0326,Amount Paid to Driver for L/C Maize Carring Purposes,Carriage Inward-Import,Carriage Inword-Import,55170.0,0.0000,Payment[Cash],8,group_8,carriage inward-import
2022-08-02,PV220800001,FCD-0326,Amount Paid to Driver for L/C Maize Carring Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,55170.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-02,PV220800001,FCD-0327,Amount Paid to Driver for L/C Maize Carring Purposes,Carriage Inward-Import,Carriage Inword-Import,17630.0,0.0000,Payment[Cash],8,group_8,carriage inward-import
2022-08-02,PV220800001,FCD-0327,Amount Paid to Driver for L/C Maize Carring Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,17630.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-03,PV220800001,FCD-0331,Amount Paid to worker for night Allowance  Bill Purposes,Fac Snacks Expenses for Night Duty-Workers,Factory Overhead (Direct),2450.0,0.0000,Payment[Cash],5,group_5,fac snacks expenses for night duty-workers
2022-08-03,PV220800001,FCD-0331,Amount Paid to worker for night Allowance  Bill Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,2450.0000,Payment[Cash],4,group_4,gazipur plant cash
